Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
34065,Italy,-0.38,-0.30,-1.52,-0.34,7,0.08823529411764706
34065,France,-0.38,-0.30,-1.52,0.19,7,0
34065,Russia,2.27,-1.35,0.53,0.97,7,0
34065,Turkey,-0.38,-0.30,0.53,-1.12,7,0
34056,England,-0.38,-0.30,0.53,-1.38,7,0.5
34056,Turkey,-0.38,-0.30,0.53,-1.12,7,0.5
34056,France,-0.38,-0.30,-1.52,0.19,7,0
34056,Italy,-0.38,-0.30,-1.52,-0.34,7,0
34056,Germany,-0.38,1.80,0.53,1.23,7,0
34056,Austria,-0.38,0.75,0.53,0.45,7,0
34056,Russia,2.27,-1.35,0.53,0.97,7,0
34051,Germany,-0.38,1.80,0.53,1.23,7,0.5
34051,Austria,-0.38,0.75,0.53,0.45,7,0.5
34051,France,-0.38,-0.30,-1.52,0.19,7,0
34051,Russia,2.27,-1.35,0.53,0.97,7,0
34051,Italy,-0.38,-0.30,-1.52,-0.34,7,0
34051,England,-0.38,-0.30,0.53,-1.38,7,0
34051,Turkey,-0.38,-0.30,0.53,-1.12,7,0
34029,Germany,-0.38,1.80,0.53,1.23,7,0.47058823529411764
34029,France,-0.38,-0.30,-1.52,0.19,7,0.38235294117647056
34029,Turkey,-0.38,-0.30,0.53,-1.12,7,0.14705882352941177
34029,Russia,2.27,-1.35,0.53,0.97,7,0
34029,England,-0.38,-0.30,0.53,-1.38,7,0
34029,Italy,-0.38,-0.30,-1.52,-0.34,7,0
34029,Austria,-0.38,0.75,0.53,0.45,7,0
34023,France,-0.38,-0.30,-1.52,0.19,7,0.5
34023,Italy,-0.38,-0.30,-1.52,-0.34,7,0.5
34023,England,-0.38,-0.30,0.53,-1.38,7,0
34023,Germany,-0.38,1.80,0.53,1.23,7,0
34023,Austria,-0.38,0.75,0.53,0.45,7,0
34023,Turkey,-0.38,-0.30,0.53,-1.12,7,0
34023,Russia,2.27,-1.35,0.53,0.97,7,0
33939,Turkey,-0.38,-0.30,0.53,-1.12,7,0.20588235294117646
33939,France,-0.38,-0.30,-1.52,0.19,7,0.17647058823529413
33939,England,-0.38,-0.30,0.53,-1.38,7,0.14705882352941177
33939,Italy,-0.38,-0.30,-1.52,-0.34,7,0.14705882352941177
33939,Germany,-0.38,1.80,0.53,1.23,7,0.11764705882352941
33939,Austria,-0.38,0.75,0.53,0.45,7,0.11764705882352941
33939,Russia,2.27,-1.35,0.53,0.97,7,0.058823529411764705
33702,Turkey,-0.38,-0.30,0.53,-1.12,7,0.3235294117647059
33702,England,-0.38,-0.30,0.53,-1.38,7,0.20588235294117646
33702,Germany,-0.38,1.80,0.53,1.23,7,0.17647058823529413
33702,France,-0.38,-0.30,-1.52,0.19,7,0.14705882352941177
33702,Russia,2.27,-1.35,0.53,0.97,7,0.11764705882352941
33702,Austria,-0.38,0.75,0.53,0.45,7,0.029411764705882353
33702,Italy,-0.38,-0.30,-1.52,-0.34,7,0
33606,Russia,2.27,-1.35,0.53,0.97,7,0.5
33606,Germany,-0.38,1.80,0.53,1.23,7,0.11764705882352941
33606,England,-0.38,-0.30,0.53,-1.38,7,0.08823529411764706
33606,Italy,-0.38,-0.30,-1.52,-0.34,7,0.08823529411764706
33606,Turkey,-0.38,-0.30,0.53,-1.12,7,0.029411764705882353
33606,France,-0.38,-0.30,-1.52,0.19,7,0
33606,Austria,-0.38,0.75,0.53,0.45,7,0
33567,Austria,-0.38,0.75,0.53,0.45,7,0.4411764705882353
33567,Italy,-0.38,-0.30,-1.52,-0.34,7,0.2647058823529412
33567,Germany,-0.38,1.80,0.53,1.23,7,0.14705882352941177
33567,England,-0.38,-0.30,0.53,-1.38,7,0.11764705882352941
33567,France,-0.38,-0.30,-1.52,0.19,7,0.029411764705882353
33567,Turkey,-0.38,-0.30,0.53,-1.12,7,0
33567,Russia,2.27,-1.35,0.53,0.97,7,0
33502,Germany,-0.38,1.80,0.53,1.23,7,0.35294117647058826
33502,Turkey,-0.38,-0.30,0.53,-1.12,7,0.3235294117647059
33502,England,-0.38,-0.30,0.53,-1.38,7,0.3235294117647059
33502,Italy,-0.38,-0.30,-1.52,-0.34,7,0
33502,Austria,-0.38,0.75,0.53,0.45,7,0
33502,France,-0.38,-0.30,-1.52,0.19,7,0
33502,Russia,2.27,-1.35,0.53,0.97,7,0
33486,Germany,-0.38,1.80,0.53,1.23,7,0.3235294117647059
33486,France,-0.38,-0.30,-1.52,0.19,7,0.23529411764705882
33486,Turkey,-0.38,-0.30,0.53,-1.12,7,0.23529411764705882
33486,England,-0.38,-0.30,0.53,-1.38,7,0.20588235294117646
33486,Italy,-0.38,-0.30,-1.52,-0.34,7,0
33486,Austria,-0.38,0.75,0.53,0.45,7,0
33486,Russia,2.27,-1.35,0.53,0.97,7,0
33474,Austria,-0.38,0.75,0.53,0.45,7,0.35294117647058826
33474,England,-0.38,-0.30,0.53,-1.38,7,0.08823529411764706
33474,France,-0.38,-0.30,-1.52,0.19,7,0.08823529411764706
33474,Germany,-0.38,1.80,0.53,1.23,7,0
33474,Italy,-0.38,-0.30,-1.52,-0.34,7,0
33474,Russia,2.27,-1.35,0.53,0.97,7,0
33474,Turkey,-0.38,-0.30,0.53,-1.12,7,0
33293,Italy,-0.38,-0.30,-1.52,-0.34,7,0.3235294117647059
33293,England,-0.38,-0.30,0.53,-1.38,7,0.20588235294117646
33293,Austria,-0.38,0.75,0.53,0.45,7,0.17647058823529413
33293,Germany,-0.38,1.80,0.53,1.23,7,0.14705882352941177
33293,Russia,2.27,-1.35,0.53,0.97,7,0.08823529411764706
33293,France,-0.38,-0.30,-1.52,0.19,7,0.058823529411764705
33293,Turkey,-0.38,-0.30,0.53,-1.12,7,0
33284,France,-0.38,-0.30,-1.52,0.19,7,0.3235294117647059
33284,Germany,-0.38,1.80,0.53,1.23,7,0.29411764705882354
33284,Turkey,-0.38,-0.30,0.53,-1.12,7,0.20588235294117646
33284,Italy,-0.38,-0.30,-1.52,-0.34,7,0.11764705882352941
33284,England,-0.38,-0.30,0.53,-1.38,7,0.058823529411764705
33284,Austria,-0.38,0.75,0.53,0.45,7,0
33284,Russia,2.27,-1.35,0.53,0.97,7,0
33247,Italy,-0.38,-0.30,-1.52,-0.34,7,0.38235294117647056
33247,France,-0.38,-0.30,-1.52,0.19,7,0.20588235294117646
33247,Russia,2.27,-1.35,0.53,0.97,7,0.17647058823529413
33247,England,-0.38,-0.30,0.53,-1.38,7,0.14705882352941177
33247,Germany,-0.38,1.80,0.53,1.23,7,0.058823529411764705
33247,Turkey,-0.38,-0.30,0.53,-1.12,7,0.029411764705882353
33247,Austria,-0.38,0.75,0.53,0.45,7,0
33101,England,-0.38,-0.30,0.53,-1.38,7,0.4117647058823529
33101,Austria,-0.38,0.75,0.53,0.45,7,0.3235294117647059
33101,Turkey,-0.38,-0.30,0.53,-1.12,7,0.17647058823529413
33101,France,-0.38,-0.30,-1.52,0.19,7,0.08823529411764706
33101,Germany,-0.38,1.80,0.53,1.23,7,0.0
33101,Italy,-0.38,-0.30,-1.52,-0.34,7,0
33101,Russia,2.27,-1.35,0.53,0.97,7,0
33065,Turkey,-0.38,-0.30,0.53,-1.12,7,0.5294117647058824
33065,Germany,-0.38,1.80,0.53,1.23,7,0.29411764705882354
33065,England,-0.38,-0.30,0.53,-1.38,7,0.17647058823529413
33065,France,-0.38,-0.30,-1.52,0.19,7,0
33065,Italy,-0.38,-0.30,-1.52,-0.34,7,0
33065,Austria,-0.38,0.75,0.53,0.45,7,0
33065,Russia,2.27,-1.35,0.53,0.97,7,0
33006,France,-0.38,-0.30,-1.52,0.19,7,0.5294117647058824
33006,Turkey,-0.38,-0.30,0.53,-1.12,7,0.38235294117647056
33006,Italy,-0.38,-0.30,-1.52,-0.34,7,0.058823529411764705
33006,Russia,2.27,-1.35,0.53,0.97,7,0.029411764705882353
33006,Austria,-0.38,0.75,0.53,0.45,7,0
33006,England,-0.38,-0.30,0.53,-1.38,7,0
33006,Germany,-0.38,1.80,0.53,1.23,7,0
33005,Turkey,-0.38,-0.30,0.53,-1.12,7,0.6176470588235294
33005,Italy,-0.38,-0.30,-1.52,-0.34,7,0.23529411764705882
33005,Germany,-0.38,1.80,0.53,1.23,7,0.11764705882352941
33005,England,-0.38,-0.30,0.53,-1.38,7,0.029411764705882353
33005,France,-0.38,-0.30,-1.52,0.19,7,0
33005,Austria,-0.38,0.75,0.53,0.45,7,0
33005,Russia,2.27,-1.35,0.53,0.97,7,0
32806,Turkey,-0.38,-0.30,0.53,-1.12,7,0.5
32806,Russia,2.27,-1.35,0.53,0.97,7,0.5
32806,France,-0.38,-0.30,-1.52,0.19,7,0
32806,England,-0.38,-0.30,0.53,-1.38,7,0
32806,Italy,-0.38,-0.30,-1.52,-0.34,7,0
32806,Germany,-0.38,1.80,0.53,1.23,7,0
32806,Austria,-0.38,0.75,0.53,0.45,7,0
32767,France,-0.38,-0.30,-1.52,0.19,7,0.5588235294117647
32767,Russia,2.27,-1.35,0.53,0.97,7,0.4117647058823529
32767,Germany,-0.38,1.80,0.53,1.23,7,0.029411764705882353
32767,Austria,-0.38,0.75,0.53,0.45,7,0.0
32767,Italy,-0.38,-0.30,-1.52,-0.34,7,0
32767,Turkey,-0.38,-0.30,0.53,-1.12,7,0
32767,England,-0.38,-0.30,0.53,-1.38,7,0
32739,France,-0.38,-0.30,-1.52,0.19,7,0.5588235294117647
32739,Italy,-0.38,-0.30,-1.52,-0.34,7,0.3235294117647059
32739,Austria,-0.38,0.75,0.53,0.45,7,0.058823529411764705
32739,Russia,2.27,-1.35,0.53,0.97,7,0.058823529411764705
32739,Germany,-0.38,1.80,0.53,1.23,7,0.0
32739,Turkey,-0.38,-0.30,0.53,-1.12,7,0
32739,England,-0.38,-0.30,0.53,-1.38,7,0
32691,Russia,2.27,-1.35,0.53,0.97,7,0.35294117647058826
32691,France,-0.38,-0.30,-1.52,0.19,7,0.23529411764705882
32691,England,-0.38,-0.30,0.53,-1.38,7,0.17647058823529413
32691,Italy,-0.38,-0.30,-1.52,-0.34,7,0.029411764705882353
32691,Austria,-0.38,0.75,0.53,0.45,7,0.20588235294117646
32691,Turkey,-0.38,-0.30,0.53,-1.12,7,0
32691,Germany,-0.38,1.80,0.53,1.23,7,0
32648,England,-0.38,-0.30,0.53,-1.38,7,0.5294117647058824
32648,Turkey,-0.38,-0.30,0.53,-1.12,7,0.2647058823529412
32648,Italy,-0.38,-0.30,-1.52,-0.34,7,0.20588235294117646
32648,France,-0.38,-0.30,-1.52,0.19,7,0.0
32648,Russia,2.27,-1.35,0.53,0.97,7,0
32648,Austria,-0.38,0.75,0.53,0.45,7,0
32648,Germany,-0.38,1.80,0.53,1.23,7,0
32638,Italy,-0.38,-0.30,-1.52,-0.34,7,0.5588235294117647
32638,England,-0.38,-0.30,0.53,-1.38,7,0.23529411764705882
32638,Russia,2.27,-1.35,0.53,0.97,7,0.08823529411764706
32638,Austria,-0.38,0.75,0.53,0.45,7,0.08823529411764706
32638,Germany,-0.38,1.80,0.53,1.23,7,0.0
32638,Turkey,-0.38,-0.30,0.53,-1.12,7,0.029411764705882353
32638,France,-0.38,-0.30,-1.52,0.19,7,0
32637,France,-0.38,-0.30,-1.52,0.19,7,0.38235294117647056
32637,Turkey,-0.38,-0.30,0.53,-1.12,7,0.3235294117647059
32637,Austria,-0.38,0.75,0.53,0.45,7,0.29411764705882354
32637,England,-0.38,-0.30,0.53,-1.38,7,0
32637,Italy,-0.38,-0.30,-1.52,-0.34,7,0
32637,Germany,-0.38,1.80,0.53,1.23,7,0
32637,Russia,2.27,-1.35,0.53,0.97,7,0
32537,Russia,2.27,-1.35,0.53,0.97,7,0.5294117647058824
32537,France,-0.38,-0.30,-1.52,0.19,7,0.4411764705882353
32537,Italy,-0.38,-0.30,-1.52,-0.34,7,0.029411764705882353
32537,Turkey,-0.38,-0.30,0.53,-1.12,7,0
32537,Austria,-0.38,0.75,0.53,0.45,7,0
32537,Germany,-0.38,1.80,0.53,1.23,7,0
32537,England,-0.38,-0.30,0.53,-1.38,7,0
32443,Germany,-0.38,1.80,0.53,1.23,7,0.5294117647058824
32443,Turkey,-0.38,-0.30,0.53,-1.12,7,0.4411764705882353
32443,Italy,-0.38,-0.30,-1.52,-0.34,7,0.029411764705882353
32443,Russia,2.27,-1.35,0.53,0.97,7,0
32443,Austria,-0.38,0.75,0.53,0.45,7,0
32443,France,-0.38,-0.30,-1.52,0.19,7,0
32443,England,-0.38,-0.30,0.53,-1.38,7,0
32431,Germany,-0.38,1.80,0.53,1.23,7,0.4117647058823529
32431,Turkey,-0.38,-0.30,0.53,-1.12,7,0.4117647058823529
32431,Italy,-0.38,-0.30,-1.52,-0.34,7,0.17647058823529413
32431,England,-0.38,-0.30,0.53,-1.38,7,0
32431,France,-0.38,-0.30,-1.52,0.19,7,0
32431,Austria,-0.38,0.75,0.53,0.45,7,0
32431,Russia,2.27,-1.35,0.53,0.97,7,0
32378,Italy,-0.38,-0.30,-1.52,-0.34,7,0.4117647058823529
32378,England,-0.38,-0.30,0.53,-1.38,7,0
32378,France,-0.38,-0.30,-1.52,0.19,7,0
32378,Russia,2.27,-1.35,0.53,0.97,7,0
32378,Turkey,-0.38,-0.30,0.53,-1.12,7,0
32378,Austria,-0.38,0.75,0.53,0.45,7,0
32378,Germany,-0.38,1.80,0.53,1.23,7,0
32314,Italy,-0.38,-0.30,-1.52,-0.34,7,0.6176470588235294
32314,France,-0.38,-0.30,-1.52,0.19,7,0.11764705882352941
32314,England,-0.38,-0.30,0.53,-1.38,7,0.08823529411764706
32314,Germany,-0.38,1.80,0.53,1.23,7,0.17647058823529413
32314,Austria,-0.38,0.75,0.53,0.45,7,0
32314,Russia,2.27,-1.35,0.53,0.97,7,0
32314,Turkey,-0.38,-0.30,0.53,-1.12,7,0
32273,Italy,-0.38,-0.30,-1.52,-0.34,7,0.11764705882352941
32273,France,-0.38,-0.30,-1.52,0.19,7,0.17647058823529413
32273,England,-0.38,-0.30,0.53,-1.38,7,0.11764705882352941
32273,Austria,-0.38,0.75,0.53,0.45,7,0.11764705882352941
32273,Russia,2.27,-1.35,0.53,0.97,7,0.11764705882352941
32273,Turkey,-0.38,-0.30,0.53,-1.12,7,0.08823529411764706
32273,Germany,-0.38,1.80,0.53,1.23,7,0
32272,Germany,-0.38,1.80,0.53,1.23,7,0.3235294117647059
32272,Italy,-0.38,-0.30,-1.52,-0.34,7,0.20588235294117646
32272,Turkey,-0.38,-0.30,0.53,-1.12,7,0.17647058823529413
32272,France,-0.38,-0.30,-1.52,0.19,7,0.08823529411764706
32272,Austria,-0.38,0.75,0.53,0.45,7,0.029411764705882353
32272,Russia,2.27,-1.35,0.53,0.97,7,0.17647058823529413
32272,England,-0.38,-0.30,0.53,-1.38,7,0
32236,Germany,-0.38,1.80,0.53,1.23,7,0.2647058823529412
32236,England,-0.38,-0.30,0.53,-1.38,7,0.20588235294117646
32236,Italy,-0.38,-0.30,-1.52,-0.34,7,0.20588235294117646
32236,Turkey,-0.38,-0.30,0.53,-1.12,7,0.17647058823529413
32236,Austria,-0.38,0.75,0.53,0.45,7,0.08823529411764706
32236,France,-0.38,-0.30,-1.52,0.19,7,0.058823529411764705
32236,Russia,2.27,-1.35,0.53,0.97,7,0
32158,France,-0.38,-0.30,-1.52,0.19,7,0.38235294117647056
32158,Germany,-0.38,1.80,0.53,1.23,7,0.35294117647058826
32158,Italy,-0.38,-0.30,-1.52,-0.34,7,0.11764705882352941
32158,Austria,-0.38,0.75,0.53,0.45,7,0.058823529411764705
32158,Turkey,-0.38,-0.30,0.53,-1.12,7,0.08823529411764706
32158,England,-0.38,-0.30,0.53,-1.38,7,0
32158,Russia,2.27,-1.35,0.53,0.97,7,0
32088,England,-0.38,-0.30,0.53,-1.38,7,0.4117647058823529
32088,Russia,2.27,-1.35,0.53,0.97,7,0.3235294117647059
32088,Turkey,-0.38,-0.30,0.53,-1.12,7,0.2647058823529412
32088,Austria,-0.38,0.75,0.53,0.45,7,0
32088,Italy,-0.38,-0.30,-1.52,-0.34,7,0
32088,France,-0.38,-0.30,-1.52,0.19,7,0
32088,Germany,-0.38,1.80,0.53,1.23,7,0
31966,Turkey,-0.38,-0.30,0.53,-1.12,7,0.38235294117647056
31966,England,-0.38,-0.30,0.53,-1.38,7,0.29411764705882354
31966,Germany,-0.38,1.80,0.53,1.23,7,0.2647058823529412
31966,Italy,-0.38,-0.30,-1.52,-0.34,7,0.058823529411764705
31966,France,-0.38,-0.30,-1.52,0.19,7,0
31966,Austria,-0.38,0.75,0.53,0.45,7,0
31966,Russia,2.27,-1.35,0.53,0.97,7,0
31941,France,-0.38,-0.30,-1.52,0.19,7,0.14705882352941177
31941,Germany,-0.38,1.80,0.53,1.23,7,0.23529411764705882
31941,Austria,-0.38,0.75,0.53,0.45,7,0
31941,England,-0.38,-0.30,0.53,-1.38,7,0
31941,Russia,2.27,-1.35,0.53,0.97,7,0
31941,Turkey,-0.38,-0.30,0.53,-1.12,7,0
31941,Italy,-0.38,-0.30,-1.52,-0.34,7,0
31805,Austria,-0.38,0.75,0.53,0.45,7,0.5588235294117647
31805,Germany,-0.38,1.80,0.53,1.23,7,0.23529411764705882
31805,Turkey,-0.38,-0.30,0.53,-1.12,7,0.17647058823529413
31805,France,-0.38,-0.30,-1.52,0.19,7,0.029411764705882353
31805,Russia,2.27,-1.35,0.53,0.97,7,0
31805,Italy,-0.38,-0.30,-1.52,-0.34,7,0
31805,England,-0.38,-0.30,0.53,-1.38,7,0
31757,Russia,2.27,-1.35,0.53,0.97,7,0.47058823529411764
31757,Turkey,-0.38,-0.30,0.53,-1.12,7,0.2647058823529412
31757,France,-0.38,-0.30,-1.52,0.19,7,0.2647058823529412
31757,England,-0.38,-0.30,0.53,-1.38,7,0
31757,Italy,-0.38,-0.30,-1.52,-0.34,7,0
31757,Austria,-0.38,0.75,0.53,0.45,7,0
31757,Germany,-0.38,1.80,0.53,1.23,7,0
31753,Austria,-0.38,0.75,0.53,0.45,7,0.35294117647058826
31753,England,-0.38,-0.30,0.53,-1.38,7,0.23529411764705882
31753,Germany,-0.38,1.80,0.53,1.23,7,0.23529411764705882
31753,Italy,-0.38,-0.30,-1.52,-0.34,7,0.11764705882352941
31753,Turkey,-0.38,-0.30,0.53,-1.12,7,0.058823529411764705
31753,Russia,2.27,-1.35,0.53,0.97,7,0.0
31753,France,-0.38,-0.30,-1.52,0.19,7,0.0
31747,England,-0.38,-0.30,0.53,-1.38,7,0.5294117647058824
31747,France,-0.38,-0.30,-1.52,0.19,7,0.23529411764705882
31747,Turkey,-0.38,-0.30,0.53,-1.12,7,0.20588235294117646
31747,Russia,2.27,-1.35,0.53,0.97,7,0.029411764705882353
31747,Italy,-0.38,-0.30,-1.52,-0.34,7,0.0
31747,Germany,-0.38,1.80,0.53,1.23,7,0
31747,Austria,-0.38,0.75,0.53,0.45,7,0
31602,Russia,2.27,-1.35,0.53,0.97,7,0.35294117647058826
31602,France,-0.38,-0.30,-1.52,0.19,7,0.29411764705882354
31602,England,-0.38,-0.30,0.53,-1.38,7,0.2647058823529412
31602,Italy,-0.38,-0.30,-1.52,-0.34,7,0.058823529411764705
31602,Austria,-0.38,0.75,0.53,0.45,7,0.029411764705882353
31602,Germany,-0.38,1.80,0.53,1.23,7,0.0
31602,Turkey,-0.38,-0.30,0.53,-1.12,7,0
31514,England,-0.38,-0.30,0.53,-1.38,7,0.4117647058823529
31514,France,-0.38,-0.30,-1.52,0.19,7,0.35294117647058826
31514,Italy,-0.38,-0.30,-1.52,-0.34,7,0.029411764705882353
31514,Austria,-0.38,0.75,0.53,0.45,7,0.14705882352941177
31514,Russia,2.27,-1.35,0.53,0.97,7,0.058823529411764705
31514,Turkey,-0.38,-0.30,0.53,-1.12,7,0
31514,Germany,-0.38,1.80,0.53,1.23,7,0
31434,Italy,-0.38,-0.30,-1.52,-0.34,7,0.38235294117647056
31434,Turkey,-0.38,-0.30,0.53,-1.12,7,0.2647058823529412
31434,England,-0.38,-0.30,0.53,-1.38,7,0.23529411764705882
31434,Russia,2.27,-1.35,0.53,0.97,7,0.11764705882352941
31434,Germany,-0.38,1.80,0.53,1.23,7,0
31434,France,-0.38,-0.30,-1.52,0.19,7,0
31434,Austria,-0.38,0.75,0.53,0.45,7,0
31376,Turkey,-0.38,-0.30,0.53,-1.12,7,0.35294117647058826
31376,France,-0.38,-0.30,-1.52,0.19,7,0.17647058823529413
31376,Germany,-0.38,1.80,0.53,1.23,7,0.17647058823529413
31376,England,-0.38,-0.30,0.53,-1.38,7,0.14705882352941177
31376,Italy,-0.38,-0.30,-1.52,-0.34,7,0.14705882352941177
31376,Austria,-0.38,0.75,0.53,0.45,7,0.0
31376,Russia,2.27,-1.35,0.53,0.97,7,0
31312,France,-0.38,-0.30,-1.52,0.19,7,0.4117647058823529
31312,Italy,-0.38,-0.30,-1.52,-0.34,7,0.3235294117647059
31312,Russia,2.27,-1.35,0.53,0.97,7,0.11764705882352941
31312,Austria,-0.38,0.75,0.53,0.45,7,0.08823529411764706
31312,Germany,-0.38,1.80,0.53,1.23,7,0.058823529411764705
31312,England,-0.38,-0.30,0.53,-1.38,7,0
31312,Turkey,-0.38,-0.30,0.53,-1.12,7,0
31246,Turkey,-0.38,-0.30,0.53,-1.12,7,0.35294117647058826
31246,England,-0.38,-0.30,0.53,-1.38,7,0.3235294117647059
31246,France,-0.38,-0.30,-1.52,0.19,7,0.3235294117647059
31246,Italy,-0.38,-0.30,-1.52,-0.34,7,0
31246,Germany,-0.38,1.80,0.53,1.23,7,0
31246,Austria,-0.38,0.75,0.53,0.45,7,0
31246,Russia,2.27,-1.35,0.53,0.97,7,0
31127,France,-0.38,-0.30,-1.52,0.19,7,0.5
31127,Italy,-0.38,-0.30,-1.52,-0.34,7,0.5
31127,Austria,-0.38,0.75,0.53,0.45,7,0
31127,England,-0.38,-0.30,0.53,-1.38,7,0
31127,Turkey,-0.38,-0.30,0.53,-1.12,7,0
31127,Germany,-0.38,1.80,0.53,1.23,7,0
31127,Russia,2.27,-1.35,0.53,0.97,7,0
31082,England,-0.38,-0.30,0.53,-1.38,7,0.23529411764705882
31082,Italy,-0.38,-0.30,-1.52,-0.34,7,0.23529411764705882
31082,Russia,2.27,-1.35,0.53,0.97,7,0.14705882352941177
31082,Austria,-0.38,0.75,0.53,0.45,7,0.11764705882352941
31082,Turkey,-0.38,-0.30,0.53,-1.12,7,0.11764705882352941
31082,Germany,-0.38,1.80,0.53,1.23,7,0.08823529411764706
31082,France,-0.38,-0.30,-1.52,0.19,7,0.058823529411764705
31043,Russia,2.27,-1.35,0.53,0.97,7,0.5588235294117647
31043,France,-0.38,-0.30,-1.52,0.19,7,0.20588235294117646
31043,Germany,-0.38,1.80,0.53,1.23,7,0.058823529411764705
31043,Turkey,-0.38,-0.30,0.53,-1.12,7,0.17647058823529413
31043,Italy,-0.38,-0.30,-1.52,-0.34,7,0.0
31043,England,-0.38,-0.30,0.53,-1.38,7,0
31043,Austria,-0.38,0.75,0.53,0.45,7,0
31041,Austria,-0.38,0.75,0.53,0.45,7,0.17647058823529413
31041,Russia,2.27,-1.35,0.53,0.97,7,0.17647058823529413
31041,Germany,-0.38,1.80,0.53,1.23,7,0.17647058823529413
31041,Turkey,-0.38,-0.30,0.53,-1.12,7,0.14705882352941177
31041,France,-0.38,-0.30,-1.52,0.19,7,0.11764705882352941
31041,England,-0.38,-0.30,0.53,-1.38,7,0.11764705882352941
31041,Italy,-0.38,-0.30,-1.52,-0.34,7,0.08823529411764706
31018,Turkey,-0.38,-0.30,0.53,-1.12,7,0.38235294117647056
31018,Russia,2.27,-1.35,0.53,0.97,7,0.38235294117647056
31018,England,-0.38,-0.30,0.53,-1.38,7,0.23529411764705882
31018,Germany,-0.38,1.80,0.53,1.23,7,0
31018,Austria,-0.38,0.75,0.53,0.45,7,0
31018,France,-0.38,-0.30,-1.52,0.19,7,0
31018,Italy,-0.38,-0.30,-1.52,-0.34,7,0
31005,Germany,-0.38,1.80,0.53,1.23,7,0.5294117647058824
31005,Austria,-0.38,0.75,0.53,0.45,7,0.20588235294117646
31005,Italy,-0.38,-0.30,-1.52,-0.34,7,0.14705882352941177
31005,Turkey,-0.38,-0.30,0.53,-1.12,7,0.11764705882352941
31005,England,-0.38,-0.30,0.53,-1.38,7,0.0
31005,France,-0.38,-0.30,-1.52,0.19,7,0
31005,Russia,2.27,-1.35,0.53,0.97,7,0
30947,France,-0.38,-0.30,-1.52,0.19,7,0.5294117647058824
30947,Turkey,-0.38,-0.30,0.53,-1.12,7,0.3235294117647059
30947,Italy,-0.38,-0.30,-1.52,-0.34,7,0.14705882352941177
30947,Germany,-0.38,1.80,0.53,1.23,7,0
30947,England,-0.38,-0.30,0.53,-1.38,7,0
30947,Russia,2.27,-1.35,0.53,0.97,7,0
30947,Austria,-0.38,0.75,0.53,0.45,7,0
30908,Russia,2.27,-1.35,0.53,0.97,7,0.5294117647058824
30908,France,-0.38,-0.30,-1.52,0.19,7,0.20588235294117646
30908,England,-0.38,-0.30,0.53,-1.38,7,0.11764705882352941
30908,Turkey,-0.38,-0.30,0.53,-1.12,7,0.08823529411764706
30908,Italy,-0.38,-0.30,-1.52,-0.34,7,0.058823529411764705
30908,Germany,-0.38,1.80,0.53,1.23,7,0
30908,Austria,-0.38,0.75,0.53,0.45,7,0
30761,England,-0.38,-0.30,0.53,-1.38,7,0.4117647058823529
30761,Turkey,-0.38,-0.30,0.53,-1.12,7,0.29411764705882354
30761,Russia,2.27,-1.35,0.53,0.97,7,0.29411764705882354
30761,France,-0.38,-0.30,-1.52,0.19,7,0
30761,Italy,-0.38,-0.30,-1.52,-0.34,7,0
30761,Germany,-0.38,1.80,0.53,1.23,7,0
30761,Austria,-0.38,0.75,0.53,0.45,7,0
30749,Turkey,-0.38,-0.30,0.53,-1.12,7,0.5
30749,Russia,2.27,-1.35,0.53,0.97,7,0.5
30749,Germany,-0.38,1.80,0.53,1.23,7,0
30749,England,-0.38,-0.30,0.53,-1.38,7,0
30749,Italy,-0.38,-0.30,-1.52,-0.34,7,0
30749,France,-0.38,-0.30,-1.52,0.19,7,0
30749,Austria,-0.38,0.75,0.53,0.45,7,0
30740,Germany,-0.38,1.80,0.53,1.23,7,0.38235294117647056
30740,France,-0.38,-0.30,-1.52,0.19,7,0.23529411764705882
30740,Austria,-0.38,0.75,0.53,0.45,7,0.20588235294117646
30740,England,-0.38,-0.30,0.53,-1.38,7,0.17647058823529413
30740,Turkey,-0.38,-0.30,0.53,-1.12,7,0
30740,Italy,-0.38,-0.30,-1.52,-0.34,7,0
30740,Russia,2.27,-1.35,0.53,0.97,7,0
30684,England,-0.38,-0.30,0.53,-1.38,7,0.29411764705882354
30684,Germany,-0.38,1.80,0.53,1.23,7,0.35294117647058826
30684,Austria,-0.38,0.75,0.53,0.45,7,0.08823529411764706
30684,Turkey,-0.38,-0.30,0.53,-1.12,7,0.08823529411764706
30684,France,-0.38,-0.30,-1.52,0.19,7,0.058823529411764705
30684,Italy,-0.38,-0.30,-1.52,-0.34,7,0.058823529411764705
30684,Russia,2.27,-1.35,0.53,0.97,7,0.058823529411764705
30607,Italy,-0.38,-0.30,-1.52,-0.34,7,0.47058823529411764
30607,France,-0.38,-0.30,-1.52,0.19,7,0.35294117647058826
30607,Turkey,-0.38,-0.30,0.53,-1.12,7,0.17647058823529413
30607,Russia,2.27,-1.35,0.53,0.97,7,0
30607,Austria,-0.38,0.75,0.53,0.45,7,0
30607,Germany,-0.38,1.80,0.53,1.23,7,0
30607,England,-0.38,-0.30,0.53,-1.38,7,0
