Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
32240,Carthage,0.00,0,-1.07,0.5,5,0.3235294117647059
32240,Greece,0.00,1.118033989,1.60,0.5,5,0.3235294117647059
32240,Persia,0.00,-1.118033989,0.27,-2,5,0
32240,Rome,0.00,1.118033989,0.27,0.5,5,0
32206,Rome,0.00,1.118033989,0.27,0.5,5,0.4117647058823529
32206,Carthage,0.00,0,-1.07,0.5,5,0.3235294117647059
32206,Persia,0.00,-1.118033989,0.27,-2,5,0.2647058823529412
32206,Greece,0.00,1.118033989,1.60,0.5,5,0
32206,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
32063,Rome,0.00,1.118033989,0.27,0.5,5,0.35294117647058826
32063,Persia,0.00,-1.118033989,0.27,-2,5,0.2647058823529412
32063,Greece,0.00,1.118033989,1.60,0.5,5,0.23529411764705882
32063,Carthage,0.00,0,-1.07,0.5,5,0.14705882352941177
32063,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
32045,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.47058823529411764
32045,Rome,0.00,1.118033989,0.27,0.5,5,0.47058823529411764
32045,Persia,0.00,-1.118033989,0.27,-2,5,0.058823529411764705
32045,Carthage,0.00,0,-1.07,0.5,5,0
32045,Greece,0.00,1.118033989,1.60,0.5,5,0
32028,Rome,0.00,1.118033989,0.27,0.5,5,0.47058823529411764
32028,Carthage,0.00,0,-1.07,0.5,5,0.4117647058823529
32028,Persia,0.00,-1.118033989,0.27,-2,5,0.11764705882352941
32028,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
32028,Greece,0.00,1.118033989,1.60,0.5,5,0
31385,Greece,0.00,1.118033989,1.60,0.5,5,0.47058823529411764
31385,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.2647058823529412
31385,Carthage,0.00,0,-1.07,0.5,5,0.2647058823529412
31385,Rome,0.00,1.118033989,0.27,0.5,5,0
31385,Persia,0.00,-1.118033989,0.27,-2,5,0
31316,Rome,0.00,1.118033989,0.27,0.5,5,0.17647058823529413
31316,Carthage,0.00,0,-1.07,0.5,5,0.17647058823529413
31316,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.17647058823529413
31316,Greece,0.00,1.118033989,1.60,0.5,5,0.14705882352941177
31316,Persia,0.00,-1.118033989,0.27,-2,5,0.14705882352941177
30555,Persia,0.00,-1.118033989,0.27,-2,5,0.35294117647058826
30555,Rome,0.00,1.118033989,0.27,0.5,5,0.17647058823529413
30555,Carthage,0.00,0,-1.07,0.5,5,0.14705882352941177
30555,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.14705882352941177
30555,Greece,0.00,1.118033989,1.60,0.5,5,0.08823529411764706
30533,Persia,0.00,-1.118033989,0.27,-2,5,0.5294117647058824
30533,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.17647058823529413
30533,Carthage,0.00,0,-1.07,0.5,5,0.17647058823529413
30533,Rome,0.00,1.118033989,0.27,0.5,5,0.11764705882352941
30533,Greece,0.00,1.118033989,1.60,0.5,5,0
30447,Persia,0.00,-1.118033989,0.27,-2,5,0.5294117647058824
30447,Carthage,0.00,0,-1.07,0.5,5,0.29411764705882354
30447,Greece,0.00,1.118033989,1.60,0.5,5,0.14705882352941177
30447,Rome,0.00,1.118033989,0.27,0.5,5,0.029411764705882353
30447,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.0
30371,Greece,0.00,1.118033989,1.60,0.5,5,0.5294117647058824
30371,Persia,0.00,-1.118033989,0.27,-2,5,0.38235294117647056
30371,Carthage,0.00,0,-1.07,0.5,5,0.08823529411764706
30371,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
30371,Rome,0.00,1.118033989,0.27,0.5,5,0
30351,Persia,0.00,-1.118033989,0.27,-2,5,0.5882352941176471
30351,Rome,0.00,1.118033989,0.27,0.5,5,0.4117647058823529
30351,Carthage,0.00,0,-1.07,0.5,5,0.0
30351,Greece,0.00,1.118033989,1.60,0.5,5,0.0
30351,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
30319,Carthage,0.00,0,-1.07,0.5,5,0.47058823529411764
30319,Greece,0.00,1.118033989,1.60,0.5,5,0.2647058823529412
30319,Persia,0.00,-1.118033989,0.27,-2,5,0
30319,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
30319,Rome,0.00,1.118033989,0.27,0.5,5,0
30271,Carthage,0.00,0,-1.07,0.5,5,0.5294117647058824
30271,Persia,0.00,-1.118033989,0.27,-2,5,0.4117647058823529
30271,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.058823529411764705
30271,Greece,0.00,1.118033989,1.60,0.5,5,0.0
30271,Rome,0.00,1.118033989,0.27,0.5,5,0
30166,Persia,0.00,-1.118033989,0.27,-2,5,0.23529411764705882
30166,Carthage,0.00,0,-1.07,0.5,5,0.23529411764705882
30166,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.20588235294117646
30166,Rome,0.00,1.118033989,0.27,0.5,5,0.20588235294117646
30166,Greece,0.00,1.118033989,1.60,0.5,5,0.058823529411764705
30049,Persia,0.00,-1.118033989,0.27,-2,5,0.5588235294117647
30049,Rome,0.00,1.118033989,0.27,0.5,5,0.2647058823529412
30049,Carthage,0.00,0,-1.07,0.5,5,0.11764705882352941
30049,Greece,0.00,1.118033989,1.60,0.5,5,0.058823529411764705
30049,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
29290,Rome,0.00,1.118033989,0.27,0.5,5,0.4411764705882353
29290,Persia,0.00,-1.118033989,0.27,-2,5,0.3235294117647059
29290,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.23529411764705882
29290,Greece,0.00,1.118033989,1.60,0.5,5,0
29290,Carthage,0.00,0,-1.07,0.5,5,0
29140,Carthage,0.00,0,-1.07,0.5,5,0.4117647058823529
29140,Persia,0.00,-1.118033989,0.27,-2,5,0.4117647058823529
29140,Rome,0.00,1.118033989,0.27,0.5,5,0.11764705882352941
29140,Greece,0.00,1.118033989,1.60,0.5,5,0.058823529411764705
29140,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
29126,Persia,0.00,-1.118033989,0.27,-2,5,0.38235294117647056
29126,Carthage,0.00,0,-1.07,0.5,5,0
29126,Greece,0.00,1.118033989,1.60,0.5,5,0
29126,Rome,0.00,1.118033989,0.27,0.5,5,0
29126,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
29116,Persia,0.00,-1.118033989,0.27,-2,5,0.4117647058823529
