Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
22935,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.041666666666666664
22932,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5833333333333334
22932,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.3333333333333333
22932,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.08333333333333333
22932,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
22770,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
22770,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.3333333333333333
22770,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.125
22770,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
22298,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
22298,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.2916666666666667
22298,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.08333333333333333
22298,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
21604,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4583333333333333
21604,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.4166666666666667
21604,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.125
21604,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
21484,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5833333333333334
21484,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.25
21484,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.16666666666666666
21484,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
21406,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.375
21406,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
21406,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
21406,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
21253,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
21253,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.20833333333333334
21253,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
21253,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
20665,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.3333333333333333
20665,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.25
20665,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.25
20665,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.16666666666666666
20635,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
20635,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.375
20635,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.08333333333333333
20635,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
20557,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
20557,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.375
20557,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
20557,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.041666666666666664
20492,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.625
20492,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
20492,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.041666666666666664
20492,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
20367,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5833333333333334
20367,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.25
20367,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.16666666666666666
20367,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
19895,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5416666666666666
19895,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.2916666666666667
19895,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
19895,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
19879,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
19879,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
19879,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.125
19879,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
19793,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5
19793,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5
19793,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
19793,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
19565,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5416666666666666
19565,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.4583333333333333
19565,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
19565,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
19526,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
19526,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.375
19526,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
19526,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
19438,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
19438,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.20833333333333334
19438,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
19438,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
19402,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5833333333333334
19402,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.4166666666666667
19402,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
19402,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
19305,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
19305,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
19305,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.125
19305,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
19292,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4166666666666667
19292,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.2916666666666667
19292,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
19292,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
19180,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
19180,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.4583333333333333
19180,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
19180,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
19168,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.2916666666666667
19168,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
19168,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
19168,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
18876,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
18876,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.2916666666666667
18876,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.16666666666666666
18876,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
18789,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
18789,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.25
18789,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.20833333333333334
18789,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
18671,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.5416666666666666
18671,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.25
18671,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.16666666666666666
18671,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.041666666666666664
18521,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
18521,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.4166666666666667
18521,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
18521,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
18444,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.5416666666666666
18444,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.20833333333333334
18444,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.20833333333333334
18444,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
18425,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
18425,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.375
18425,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
18425,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
18362,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5416666666666666
18362,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.2916666666666667
18362,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
18362,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.0
18239,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
18239,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
18239,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.125
18239,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.0
18029,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.625
18029,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.20833333333333334
18029,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.125
18029,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
17935,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.5
17935,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
17935,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
17935,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
17842,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
17842,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
17842,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.2916666666666667
17842,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.08333333333333333
17797,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
17797,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.2916666666666667
17797,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.08333333333333333
17797,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
17726,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.5416666666666666
17726,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.25
17726,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.16666666666666666
17726,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.041666666666666664
17700,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.375
17700,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5
17700,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
17700,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
17564,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
17564,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.3333333333333333
17564,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.20833333333333334
17564,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.125
17516,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.4583333333333333
17516,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4166666666666667
17516,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.125
17516,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
17217,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
17217,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.25
17217,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.16666666666666666
17217,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
17115,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5
17115,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5
17115,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
17115,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
17066,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.5833333333333334
17066,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
17066,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
17066,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
16856,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.375
16856,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.375
16856,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.20833333333333334
16856,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.041666666666666664
16630,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.375
16630,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.3333333333333333
16630,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.20833333333333334
16630,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
16563,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
16563,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.375
16563,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.041666666666666664
16563,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
16477,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
16477,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
16477,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
16477,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
16001,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5
16001,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5
16001,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
16001,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
15998,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4583333333333333
15998,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
15998,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.08333333333333333
15998,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
15908,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
15908,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.20833333333333334
15908,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.125
15908,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.125
15844,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
15844,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.3333333333333333
15844,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.125
15844,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
15801,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
15801,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.375
15801,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
15801,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
14875,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
14875,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.4166666666666667
14875,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
14875,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
14791,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.3333333333333333
14791,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
14791,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.3333333333333333
14791,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
14630,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
14630,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.2916666666666667
14630,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.08333333333333333
14630,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
14474,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5
14474,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5
14474,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
14474,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
14109,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5416666666666666
14109,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4583333333333333
14109,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
14109,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
13865,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
13865,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.2916666666666667
13865,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.125
13865,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.041666666666666664
13807,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.625
13807,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.2916666666666667
13807,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
13807,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
13610,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5833333333333334
13610,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.4166666666666667
13610,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
13610,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
13315,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
13315,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
13315,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
13315,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
13184,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.2916666666666667
13184,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.2916666666666667
13184,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.25
13184,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.16666666666666666
12829,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
12829,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
12829,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.08333333333333333
12829,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
12677,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5
12677,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
12677,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
12677,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
12481,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.625
12481,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.20833333333333334
12481,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
12481,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
12298,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.375
12298,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.25
12298,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.25
12298,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.125
12295,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5416666666666666
12295,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.375
12295,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.08333333333333333
12295,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.0
12130,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5833333333333334
12130,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.25
12130,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
12130,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.0
12009,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5416666666666666
12009,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.3333333333333333
12009,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.125
12009,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
11996,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4166666666666667
11996,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.375
11996,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.20833333333333334
11996,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
11976,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.4166666666666667
11976,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4166666666666667
11976,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.16666666666666666
11976,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
11471,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5833333333333334
11471,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.3333333333333333
11471,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.08333333333333333
11471,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.0
11421,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5
11421,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.3333333333333333
11421,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.08333333333333333
11421,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.08333333333333333
10777,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.375
10777,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.3333333333333333
10777,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.2916666666666667
10777,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
10586,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.5416666666666666
10586,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.4583333333333333
10586,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.0
10586,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
9910,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
9910,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.4583333333333333
9910,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.0
9910,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
9850,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.375
9850,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.2916666666666667
9850,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.16666666666666666
9850,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.16666666666666666
9702,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.5416666666666666
9702,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4166666666666667
9702,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.041666666666666664
9702,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
9494,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5833333333333334
9494,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.375
9494,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.041666666666666664
9494,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
9199,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.4166666666666667
9199,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.375
9199,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.20833333333333334
9199,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
9003,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.5
9003,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5
9003,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
9003,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
8899,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5
8899,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.5
8899,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
8899,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
8221,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.4583333333333333
8221,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
8221,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
8221,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0
7986,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.5416666666666666
7986,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.041666666666666664
7986,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.4166666666666667
7986,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
7872,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.4583333333333333
7872,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.2916666666666667
7872,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.25
7872,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
7401,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0.375
7401,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0.3333333333333333
7401,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.25
7401,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0.041666666666666664
7383,Colombia,-0.577350269,-0.577350269,-1.53,-1.677484274,4,0.2916666666666667
7383,Brazil,1.732050808,-0.577350269,0.12,0.762492852,4,0
7383,Argentina,-0.577350269,1.732050808,1.28,0.762492852,4,0
7383,Chile,-0.577350269,-0.577350269,0.12,0.15249857,4,0
